artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes,Duration_min,Value_percentage,energy_perc,speechiness_perc,acousticness_perc,liveness_perc,valence_perc
travie mccoy,billionaire (feat. bruno mars),211160,True,2010,72,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,hip hop,3.519333333333333,3.5193333333333334,64.92307692307693,67.36736736736736,44.79166666666667,33.25867861142217,24.150058616647126,67.72867420349435
owl city,fireflies,228346,False,2009,78,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,rock,3.8057666666666665,3.8057666666666665,52.51282051282051,66.26626626626627,7.621527777777779,3.0795072788353863,13.833528722157093,48.50976361767729
alicia keys,empire state of mind (part ii) broken down,216480,False,2009,71,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,pop,3.608,3.608,49.64102564102564,36.83683683683683,5.920138888888889,82.86674132138857,13.833528722157093,14.59403905447071
lady a,need you now,236440,False,2010,73,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,pop,3.9406666666666665,3.9406666666666665,59.589743589743584,71.77177177177177,5.520833333333334,3.3370660694288916,28.487690504103163,32.476875642343266
taylor swift,back to december,293026,False,2010,65,0.529,0.67,2,-4.663,1,0.0303,0.117,0.0,0.334,0.286,141.893,pop,4.883766666666666,4.883766666666666,54.25641025641026,67.06706706706707,5.260416666666668,13.101903695408733,39.155920281359904,29.393627954779035
neon trees,animal,212306,False,2010,64,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,rock,3.5384333333333333,3.5384333333333333,49.43589743589744,82.98298298298297,7.586805555555556,0.03807390817469205,44.31418522860493,75.95066803699896
kris allen,live like we're dying,212506,False,2009,51,0.589,0.893,0,-2.948,1,0.0397,0.0273,0.0,0.343,0.94,92.011,pop,3.5417666666666667,3.5417666666666667,60.410256410256416,89.3893893893894,6.892361111111112,3.057110862262038,40.21101992966003,96.60842754367934
matt cardle,when we collide,226000,False,2011,46,0.443,0.683,2,-5.521,1,0.0343,0.0198,5.26e-06,0.313,0.447,81.986,pop,3.7666666666666666,3.7666666666666666,45.43589743589744,68.36836836836837,5.954861111111111,2.2172452407614784,36.694021101992966,45.94039054470709
robyn,dancing on my own,288670,False,2010,0,0.687,0.865,6,-4.663,1,0.0349,0.0743,0.225,0.0966,0.261,117.015,pop,4.811166666666667,4.811166666666667,70.46153846153847,86.58658658658659,6.059027777777779,8.32026875699888,11.324736225087925,26.82425488180884
the band perry,if i die young,222773,False,2010,64,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,country,3.7128833333333335,3.7128833333333335,62.153846153846146,49.74974974974975,4.809027777777778,38.96976483762597,32.23915592028136,37.20452209660843
b.o.b,magic (feat. rivers cuomo),196133,False,2010,65,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,hip hop,3.268883333333333,3.268883333333333,56.307692307692314,93.2932932932933,59.548611111111114,1.4221724524076147,40.6799531066823,80.88386433710176
adele,rolling in the deep,228093,True,2011,2,0.73,0.77,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,pop,3.80155,3.80155,74.87179487179488,77.07707707707708,5.173611111111112,15.453527435610305,5.545134818288394,52.10688591983556
maroon 5,"moves like jagger - studio recording from ""the voice"" performance",201493,False,2010,77,0.722,0.761,11,-4.459,0,0.0475,0.0117,0.0,0.315,0.624,128.044,pop,3.358216666666667,3.358216666666667,74.05128205128206,76.17617617617618,8.246527777777779,1.3101903695408734,36.928487690504106,64.13155190133607
lmfao,party rock anthem,262146,False,2011,73,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,hip hop,4.3691,4.3691,77.02564102564102,73.67367367367366,27.083333333333336,2.306830907054871,31.06682297772568,36.17677286742035
katy perry,firework,227893,False,2010,72,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,pop,3.798216666666667,3.798216666666667,65.43589743589745,83.28328328328328,8.506944444444445,15.789473684210526,13.247362250879249,66.59815005138746
bruno mars,grenade,222091,False,2010,78,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,pop,3.7015166666666666,3.7015166666666666,72.2051282051282,55.855855855855864,9.409722222222221,16.573348264277715,12.543962485345839,25.179856115107913
pitbull,hey baby (drop it to the floor) (feat. t-pain),234453,False,2011,71,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,hip hop,3.90755,3.90755,61.02564102564102,91.2912912912913,15.347222222222223,4.860022396416573,30.363423212192263,78.31449126413156
alexandra stan,mr. saxobeat,195105,False,2011,0,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,pop,3.25175,3.25175,74.46153846153845,93.1931931931932,8.125,2.4412094064949605,16.764361078546305,81.91161356628983
david guetta,who's that chick? (feat. rihanna),201040,False,2010,71,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,hip hop,3.3506666666666667,3.3506666666666667,69.23076923076924,60.26026026026025,20.138888888888893,0.42217245240761475,5.369284876905041,95.88900308324769
jennifer lopez,on the floor,284866,False,2011,79,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,hip hop,4.747766666666666,4.747766666666666,74.87179487179488,77.77777777777779,8.61111111111111,11.758118701007838,8.100820633059788,59.095580678314484
rihanna,s&m,243533,False,2010,73,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,hip hop,4.058883333333333,4.058883333333333,78.66666666666667,68.26826826826827,7.291666666666667,1.265397536394177,12.192262602579133,85.61151079136691
kesha,blow,219973,False,2010,69,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,pop,3.6662166666666662,3.6662166666666667,77.23076923076924,72.97297297297297,6.805555555555556,0.374020156774916,8.558030480656505,83.45323741007195
snoop dogg,sweat - remix,195986,False,2011,68,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,hip hop,3.266433333333333,3.2664333333333335,83.38461538461537,73.27327327327328,5.208333333333334,6.685330347144457,9.683470105509965,75.12846865364851
taio cruz,higher,187626,False,2010,61,0.672,0.907,8,-5.069,0,0.0721,0.0048,3.4e-05,0.156,0.746,128.027,hip hop,3.1271,3.1271,68.92307692307693,90.7907907907908,12.51736111111111,0.5375139977603584,18.2883939038687,76.67009249743063
usher,more - redone jimmy joker remix,219986,False,2010,67,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,hip hop,3.666433333333333,3.6664333333333334,56.51282051282052,89.3893893893894,9.427083333333334,0.18589025755879057,40.79718640093786,81.60328879753341
example,changed the way you kiss me - radio edit,195466,False,2011,42,0.578,0.857,4,-3.78,0,0.041,0.00548,0.00162,0.0948,0.188,126.979,pop,3.2577666666666665,3.2577666666666665,59.282051282051285,85.78578578578579,7.118055555555556,0.6136618141097424,11.113716295427901,19.321685508735868
black eyed peas,just can’t get enough,219426,False,2010,76,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,hip hop,3.6571,3.6571,67.58974358974359,62.86286286286287,31.07638888888889,20.828667413213886,12.3094958968347,26.92702980472765
david guetta,where them girls at (feat. nicki minaj & flo rida),194840,True,2012,72,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,hip hop,3.247333333333333,3.247333333333333,68.30769230769232,87.68768768768768,7.187500000000001,6.159014557670773,30.363423212192263,56.73175745118192
lykke li,i follow rivers - the magician remix,281106,False,2011,51,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,pop,4.6851,4.6851,80.61538461538463,70.97097097097097,6.857638888888889,2.1500559910414334,9.906213364595546,29.290853031860227
pitbull,"give me everything (feat. ne-yo, afrojack & nayer)",252306,False,2011,81,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,hip hop,4.2051,4.2051,68.82051282051282,93.99399399399398,27.95138888888889,21.388577827547593,34.93552168815944,54.47070914696815
selena gomez & the scene,love you like a love song,188453,False,2011,79,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,pop,3.140883333333333,3.1408833333333335,88.0,67.86786786786787,8.14236111111111,8.521836506159014,8.686987104337632,94.75847893114081
wiz khalifa,black and yellow,217666,True,2011,75,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,hip hop,3.6277666666666666,3.6277666666666666,70.15384615384616,83.48348348348348,11.718750000000002,7.2340425531914905,31.77022274325909,55.292908530318606
katy perry,e.t.,229573,False,2012,65,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,pop,3.826216666666667,3.826216666666667,63.589743589743584,86.98698698698699,30.381944444444446,2.0268756998880177,43.259085580304806,78.10894141829394
britney spears,i wanna go,210266,False,2011,66,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,pop,3.504433333333333,3.5044333333333335,71.38461538461539,54.65465465465466,7.187500000000001,0.4244120940649496,38.92145369284877,80.88386433710176
gym class heroes,stereo hearts (feat. adam levine),210960,False,2011,81,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,hip hop,3.516,3.516,66.25641025641026,79.57957957957959,16.944444444444446,3.5722284434490477,31.30128956623681,81.80883864337103
enrique iglesias,tonight (i'm fuckin' you),232213,True,2010,63,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,pop,3.870216666666667,3.870216666666667,66.46153846153847,89.08908908908909,9.079861111111112,3.292273236282195,13.599062133645957,32.990750256937304
jeremih,down on me,228453,False,2010,72,0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041,hip hop,3.80755,3.80755,71.7948717948718,59.85985985985985,19.791666666666668,4.132138857782755,13.012895662368113,61.04830421377184
sak noel,loca people - radio edit,215624,True,2011,49,0.926,0.808,11,-3.148,0,0.0599,0.000915,0.00327,0.0515,0.701,127.998,Dance/Electronic,3.593733333333333,3.5937333333333332,94.97435897435899,80.8808808808809,10.399305555555555,0.10246360582306831,6.0375146541617815,72.04522096608427
olly murs,heart skips a beat (feat. rizzle kicks),202266,False,2011,61,0.843,0.881,9,-3.951,1,0.0581,0.14,0.0,0.0765,0.876,110.621,pop,3.3711,3.3711,86.46153846153845,88.18818818818819,10.086805555555555,15.677491601343785,8.968347010550996,90.03083247687564
lmfao,sexy and i know it,199480,False,2011,67,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,hip hop,3.324666666666667,3.324666666666667,72.51282051282051,86.18618618618619,54.861111111111114,11.198208286674133,22.3915592028136,81.70606372045222
cobra starship,you make me feel... (feat. sabi),215693,False,2011,70,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,pop,3.594883333333333,3.594883333333333,68.51282051282051,85.78578578578579,9.288194444444445,2.138857782754759,4.5134818288393905,76.87564234326825
jessie j,do it like a dude,195240,True,2011,57,0.663,0.843,2,-3.672,1,0.049,0.0491,0.0,0.364,0.375,140.036,hip hop,3.254,3.254,68.0,84.38438438438438,8.506944444444445,5.4983202687569985,42.672919109026964,38.54059609455293
dj fresh,louder (feat. sian evans) - radio edit,206776,False,2012,55,0.31,0.926,6,-1.131,0,0.0464,0.0184,0.00792,0.483,0.493,139.85,pop,3.446266666666667,3.446266666666667,31.794871794871792,92.6926926926927,8.055555555555555,2.0604703247480405,56.62368112543963,50.668036998972255
waka flocka flame,no hands (feat. roscoe dash & wale),263773,True,2010,76,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,hip hop,4.396216666666667,4.396216666666667,77.94871794871796,59.55955955955956,6.7881944444444455,0.6091825307950728,28.25322391559203,37.10174717368962
m83,midnight city,243960,False,2011,76,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,rock,4.066,4.066,52.0,72.97297297297297,6.822916666666668,2.038073908174692,7.713950762016412,27.954779033915727
britney spears,till the world ends,237946,False,2011,65,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,pop,3.965766666666666,3.9657666666666667,71.07692307692307,70.57057057057057,11.545138888888891,2.5531914893617023,23.681125439624857,46.24871531346352
labrinth,earthquake (feat. tinie tempah),274600,True,2012,62,0.54,0.856,0,-3.966,0,0.1,0.109,0.0,0.276,0.258,153.071,pop,4.576666666666667,4.576666666666667,55.38461538461539,85.68568568568568,17.361111111111114,12.206047032474803,32.35638921453693,26.515930113052416
jason derulo,don't wanna go home,206080,False,2011,63,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,hip hop,3.4346666666666668,3.4346666666666668,68.82051282051282,80.8808808808809,11.319444444444445,2.2396416573348263,15.70926143024619,65.46762589928058
coldplay,paradise,278719,False,2011,82,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,rock,4.645316666666667,4.645316666666667,46.05128205128206,58.55855855855856,4.652777777777779,5.699888017917133,9.765533411488862,21.788283658787254
katy perry,last friday night (t.g.i.f.),230746,False,2012,74,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,pop,3.8457666666666666,3.8457666666666666,66.56410256410257,81.58158158158157,7.204861111111112,0.13997760358342665,78.66354044548652,78.62281603288798
adele,set fire to the rain,242973,False,2011,2,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,pop,4.04955,4.04955,61.846153846153854,67.06706706706707,4.322916666666667,0.4568868980963046,13.130128956623683,45.734840698869476
dr. dre,i need a doctor,283733,True,2011,71,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,hip hop,4.728883333333333,4.728883333333333,60.92307692307693,94.69469469469469,78.47222222222223,9.731243001119822,35.873388042203985,40.801644398766705
lil wayne,6 foot 7 foot,248586,True,2011,1,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,hip hop,4.1431,4.1431,37.333333333333336,75.27527527527528,52.77777777777778,0.07838745800671892,37.280187573270815,62.28160328879754
dj khaled,i'm on one,296146,True,2011,70,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,hip hop,4.935766666666667,4.935766666666667,42.35897435897436,80.78078078078079,55.208333333333336,6.002239641657335,73.97420867526378,45.01541623843782
chris brown,look at me now (feat. lil' wayne & busta rhymes),222586,True,2011,71,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,hip hop,3.709766666666667,3.709766666666667,78.66666666666667,67.76776776776778,31.944444444444446,3.7961926091825307,16.881594372801874,55.292908530318606
far east movement,rocketeer,211253,False,2010,61,0.664,0.845,4,-6.115,0,0.0461,0.181,0.0,0.267,0.357,96.005,hip hop,3.5208833333333334,3.5208833333333334,68.10256410256412,84.58458458458458,8.003472222222223,20.26875699888018,31.30128956623681,36.69064748201439
the wanted,glad you came,197935,False,2011,77,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,pop,3.2989166666666665,3.2989166666666665,74.05128205128206,85.18518518518519,11.09375,3.5722284434490477,12.661195779601405,46.45426515930113
kesha,we r who we r,204760,False,2010,71,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,pop,3.4126666666666665,3.4126666666666665,75.48717948717949,81.78178178178179,7.065972222222222,1.1052631578947367,13.716295427901526,67.11202466598151
kelly rowland,motivation,230560,False,2011,65,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889,hip hop,3.8426666666666662,3.8426666666666667,76.3076923076923,67.26726726726727,7.256944444444445,20.940649496080628,12.3094958968347,27.33812949640288
rihanna,we found love,215226,False,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,hip hop,3.5871,3.5871,75.38461538461539,76.67667667667668,6.649305555555555,2.799552071668533,12.661195779601405,61.66495375128469
nicole scherzinger,don't hold your breath,197440,False,2011,62,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,pop,3.290666666666666,3.2906666666666666,67.6923076923077,79.77977977977979,4.548611111111112,0.7234042553191489,21.922626025791324,69.27029804727647
mann,buzzin remix,224333,True,2011,48,0.687,0.939,10,-4.372,0,0.146,0.0887,0.0,0.283,0.539,104.029,hip hop,3.738883333333333,3.7388833333333333,70.46153846153847,93.99399399399398,25.34722222222222,9.932810750279955,33.17702227432591,55.39568345323741
chris brown,yeah 3x,241666,True,2011,69,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,hip hop,4.0277666666666665,4.0277666666666665,72.3076923076923,88.28828828828829,7.725694444444445,0.04132138857782755,10.949589683470105,71.94244604316546
swedish house mafia,save the world,213337,False,2011,65,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,pop,3.555616666666667,3.555616666666667,52.0,66.56656656656656,8.229166666666666,1.6125419932810752,8.898007033997656,41.109969167523126
kanye west,all of the lights,299613,True,2010,76,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,hip hop,4.99355,4.99355,54.46153846153846,80.38038038038039,12.447916666666668,8.91377379619261,20.63305978898007,22.713257965056528
miguel,sure thing,195373,False,2010,78,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,pop,3.2562166666666665,3.2562166666666665,70.15384615384616,60.76076076076076,17.361111111111114,2.9899216125419934,22.3915592028136,51.181911613566285
diddy - dirty money,coming home,238693,False,2010,69,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,hip hop,3.9782166666666665,3.9782166666666665,40.20512820512821,83.98398398398398,33.50694444444445,17.69316909294513,35.16998827667057,23.843782117163414
chris brown,beautiful people,225881,False,2019,53,0.415,0.775,5,-6.366,0,0.161,0.0658,0.00431,0.0843,0.536,127.898,hip hop,3.764683333333333,3.764683333333333,42.56410256410256,77.57757757757759,27.95138888888889,7.368421052631578,9.882766705744432,55.08735868448099
avril lavigne,what the hell,220706,False,2011,74,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,pop,3.678433333333333,3.6784333333333334,59.282051282051285,92.6926926926927,9.51388888888889,0.5285554311310191,16.412661195779606,90.13360739979446
professor green,read all about it,235735,True,2011,39,0.656,0.752,11,-5.522,0,0.0434,0.336,0.0,0.223,0.445,100.963,Dance/Electronic,3.928916666666667,3.928916666666667,67.2820512820513,75.27527527527528,7.534722222222223,37.62597984322509,26.143024618991795,45.734840698869476
